title,year,topic,probability,custom_label
Comparing Italian versus European strategies and technologies for respiratory care in NICU: results of a survey of the Union of European Neonatal and Perinatal Societies (UENPS) and the Italian Society of Neonatology (SIN),2025,7,0.0037332362516954852,Topic 7
"Comparing patient safety culture in Bulgarian, Croatian and American hospitals - preliminary results",2019,67,0.0,Topic 67
Comparing Psychopathy Across Measurement Modalities,2022,-1,0.0,Outlier
Comparing the Efficacy of Myo-Inositol Plus α-Lactalbumin vs. Myo-Inositol Alone on Reproductive and Metabolic Disturbances of Polycystic Ovary Syndrome,2023,9,0.00427258096614066,Topic 9
Comparing the prevalence of mental health problems in children 6–11 across Europe,2016,-1,0.0,Outlier
Comparison between alkaline and neutral variants of yeast comet assay,2009,-1,0.0,Outlier
Comparison between determination of second anaerobic threshold by respiratory compensating point and X-method in rowers,2022,26,0.004139070544288419,Topic 26
"COMPARISON BETWEEN SINGLE EARLY-LOADED IMPLANTS WITH SANDBLASTED ACID-ETCHED (SA) SURFACE VERSUS SA SURFACE MODIFIED WITH PH BUFFERING AGENT (SOI): FOUR-MONTH DATA FROM A SPLIT-MOUTH, MULTICENTRE RANDOMIZED CONTROLLED TRIAL",2021,4,0.0014964634597087394,Topic 4
Comparison between the chemical composition of essential oils isolated from biocultivated Salvia rosmarinus Spenn. (Rosmarinus officinalis L.) and some commercial products,2025,1,1.2182559426794209e-18,Topic 1
Comparison between thrombophilic gene polymorphisms among high risk patients,2020,-1,0.0,Outlier
Comparison of 2016–17 and previous epizootics of highly pathogenic avian influenza H5 Guangdong lineage in Europe,2018,5,0.004180577526997891,Topic 5
Comparison of amniotic membrane transplantation with and without cultured limbal epithelium for persistent corneal ulcers,2021,17,0.0,Topic 17
Comparison of an in-house qualitative pcr assay for detection of hepatitis b virus dna with real time pcr using sybr® green i,2004,-1,0.0,Outlier
Comparison of buckwheat genomes reveals the genetic basis of metabolomic divergence and ecotype differentiation,2022,0,0.0,Topic 0
Comparison of Cardiovascular Medicines Prices in Four European Countries,2020,37,1.4919708430998513e-05,Topic 37
"Comparison of Central, Ambulatory, Home and Office Blood Pressure Measurement as Risk Markers for Mild Cognitive Impairment in Hypertensive Patients",2017,70,0.0,Topic 70
Comparison of culture method and real-time PCR for detection of putative periodontopathogenic bacteria in deep periodontal pockets,2015,4,0.0014704632712826751,Topic 4
Comparison of Dabigatran Plus a P2Y12 Inhibitor With Warfarin-Based Triple Therapy Across Body Mass Index in RE-DUAL PCI,2020,2,9.780451792766923e-07,Topic 2
Comparison of dedicated BIOSS bifurcation stents with regular drug-eluting stents for coronary artery bifurcated lesions: Pooled analysis from two randomized studies,2018,2,2.130208023676939e-05,Topic 2
Comparison of different techniques for extraction of biologically active compounds from Achillea millefolium Proa,2008,1,0.005498994577818785,Topic 1
Comparison of endoscopic and microscopic transsphenoidal pituitary surgery for managing growth hormone-secreting adenomas,2021,32,0.0,Topic 32
Comparison of fatal or irreversible events with extended-duration betrixaban versus standard dose enoxaparin in acutely Ill medical patients: An APEX trial substudy,2017,-1,0.0,Outlier
Comparison of genotypic resistance profiles and virological response between patients starting nevirapine and efavirenz in EuroSIDA,2008,33,0.0,Topic 33
Comparison of health-related quality-of-life measurement instruments in diabetic patients,2014,23,5.335185014029666e-05,Topic 23
Comparison of Hernia Sac Transection and Full Sac Reduction for the Treatment of Inguinal Hernias: A Systematic Review and Meta-Analysis of Clinical Trials,2025,-1,0.0,Outlier
Comparison of Identification and Quantification of Polyphenolic Compounds in Skins and Seeds of Four Grape Varieties,2023,1,1.464825005824618e-13,Topic 1
Comparison of Investigator-Reported and Clinical Event Committee-Adjudicated Outcome Events in GLASSY,2021,2,0.0003490563861500923,Topic 2
"Comparison of low-density lipoprotein cholesterol assessment by Martin/Hopkins estimation, friedewald estimation, and preparative ultracentrifugation insights from the FOURIER trial",2018,72,0.0,Topic 72
Comparison of Maceration and Ultrasonication for Green Extraction of Phenolic Acids from Echinacea purpurea Aerial Parts,2020,1,7.47997283557812e-08,Topic 1
Comparison of Outcomes Between Suture Button Technique and Screw Fixation Technique in Patients With Acute Syndesmotic Diastasis: A Meta-analysis of Randomized Controlled Trials,2021,66,0.0043495781825650705,Topic 66
Comparison of outcomes in ST-segment depression and ST-segment elevation myocardial infarction patients treated with emergency PCI: Data from a multicentre registry,2012,2,0.0,Topic 2
Comparison of Point Shear Wave Elastography and 2-Dimensional Shear Wave Elastography Values of Liver Metastases from Colorectal Cancer,2023,22,5.877093797862198e-05,Topic 22
Comparison of Postoperative Serum Biomarkers after Total Hip Arthroplasty through Minimally Invasive versus Conventional Approaches: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,2023,-1,0.0,Outlier
Comparison of QEEG Findings before and after Onset of Post-COVID-19 Brain Fog Symptoms,2022,3,0.001983546847681863,Topic 3
Comparison of rubella seroepidemiology in 17 countries: Progress towards international disease control targets,2008,5,1.6340797646932366e-52,Topic 5
Comparison of Serum Levels of Collagen Type I Turnover Markers in Early-Onset Preeclampsia and Healthy Pregnant Women; [Сравнение сывороточных уровней маркеров обмена коллагена I типа при преэклампсии с ранним началом и у здоровых беременных женщин],2021,48,0.0,Topic 48
Comparison of Short Term Results Following Robotic and Laparoscopic Total Gastrectomy and D2 Lymph Node Dissection; [Сравнение краткосрочных результатов после роботизированной и лапароскопической тотальной гастрэктомии и диссекции лимфатических узлов D2],2022,22,0.0,Topic 22
Comparison of sleep quality among COVID-19 patients and non-COVID-19 population in Pakistan: A cross sectional study during the COVID-19 pandemic,2022,3,0.0034045879586398304,Topic 3
"Comparison of some preparations, obtained from waste yeast cells for their ability to stimulate microorganism growth",2003,40,6.348922538165323e-05,Topic 40
Comparison of the ABC and ACMG systems for variant classification,2024,-1,0.0,Outlier
Comparison of the biodegradation capacity of two fungal strains toward a mixture of phenol and cresol by mathematical modeling,2012,36,0.0,Topic 36
Comparison of the clinical efficacy of standard and mucoadhesive-based nasal decongestants,2002,7,4.4017823040786065e-06,Topic 7
Comparison of the Effect of Cold Plasma with Conventional Preservation Methods on Red Wine Quality Using Chemometrics Analysis,2022,-1,0.0,Outlier
Comparison of the Effect of New Spice Freon Extracts Towards Ground Spices and Antioxidants for Improving the Quality of Bulgarian-Type Dry-Cured Sausage,2017,1,0.00019070558105540203,Topic 1
Comparison of the global genomic and transcription-coupled repair rates of different lesions in human cells,2004,19,0.001901157939748741,Topic 19
Comparison of the inward- and outward-open homology models and ligand binding of human P-glycoprotein,2009,42,0.0,Topic 42
Comparison of the liquid-ordered bilayer phases containing cholesterol or 7-dehydrocholesterol in modeling Smith-Lemli-Opitz syndrome,2010,60,0.0,Topic 60
Comparison of the performances of four hydrophilic polymers as supports for lipase immobilisation,2014,11,0.0027681240121707946,Topic 11
Comparison of the Potential of “Green” Classical and Natural Deep Eutectic Solvents in the Production of Natural Food Colorant Extracts from the Roots of Alkanna tinctoria (L.),2025,1,0.0,Topic 1
Comparison of the prevalence of Crimean-Congo hemorrhagic fevervirus in endemic and non-endemic Bulgarian locations,2013,5,0.0,Topic 5
Comparison of topical and intravenous administration of tranexamic acid for blood loss control during total joint replacement: Review of literature,2018,-1,0.0,Outlier
"Comparison of treatment of COVID-19 with inhaled bromhexine, higher doses of colchicine and hymecromone with WHO-recommended paxlovid, molnupiravir, remdesivir, anti-IL-6 receptor antibodies and baricitinib",2023,3,0.0,Topic 3
Comparison of tropane alkaloid spectra between Datura innoxia grown in Egypt and Bulgaria,2004,1,0.0,Topic 1
Comparison of two generations of systems for digital occlusion examination,2021,4,0.0031753456971588523,Topic 4
"Comparison of two methods for purification of plantaricin ST31, a bacteriocin produced by Lactobacillus plantarum ST31",2004,18,0.0023476509435871756,Topic 18
"Comparison of Two Methods for SARS-CoV-2 Detection in Wastewater: A Case Study from Sofia, Bulgaria",2023,3,2.701331582628267e-06,Topic 3
Comparison of two microarray CGH platforms for genomewide copy number profilings: Oligo-based arrays versus bacterial artificial chromosome arrays,2011,12,0.0026162772984754485,Topic 12
Comparison of Two X-ray Analyses for Estimating the Prognosis of Eruption of Impacted Mandibular Third Molars,2024,4,0.00018167417795702493,Topic 4
Comparison study of the histomorphometric results after socket preservation with prf and allograft used for socket preservation—randomized controlled trials,2021,4,0.005007030200429358,Topic 4
Comparisons of +3179g/a insulin-like growth factor 1 receptor gene distribution between two inflammatory arthritides and healthy adults,2021,63,0.001732080781651971,Topic 63
"Comparisons of glandular breast dose between digital mammography, tomosynthesis and breast CT based on anthropomorphic patient-derived breast phantoms",2022,-1,0.0,Outlier
COMPASS for rapid combinatorial optimization of biochemical pathways based on artificial transcription factors,2019,0,2.6579235241474487e-05,Topic 0
Compassionate Drug Use - Time Arising for a New Law in Bulgaria in the Era of COVID-19; [Сострадательное применение лекарственных средств - время для нового закона в Болгарии в эпоху COVID-19],2020,3,0.0,Topic 3
Complement factor b mutations in atypical hemolytic uremic syndrome-disease-relevant or benign?,2014,25,1.9523230319036757e-09,Topic 25
Complement Inhibiting Properties of Dragon's Blood from Croton draco,2004,25,0.0007186356949352267,Topic 25
Complement Inhibition in Paroxysmal Nocturnal Hemoglobinuria (PNH): A Systematic Review and Expert Opinion from Central Europe on Special Patient Populations,2023,25,2.8230653758767017e-05,Topic 25
Complementary and alternative medicine contacts by persons with mental disorders in 25 countries: Results from the World Mental Health Surveys,2018,15,0.0028930091649968016,Topic 15
Complementary effect of non-persistent silver nano-architectures and chlorhexidine on infected wound healing,2021,11,0.003116393981839953,Topic 11
Complementary feeding and overweight in european preschoolers: The toybox-study,2021,24,0.0,Topic 24
Complementary Treatment of Breast Cancer Cells with Different Metastatic Potential with Iscador Qu in the Presence of Clinically Approved Anticancer Drugs,2024,-1,0.0,Outlier
Complete chloroplast genomes of five Cuscuta species and their evolutionary significance in the Cuscuta genus,2023,0,0.00034403533399025485,Topic 0
