title,year,topic,probability,custom_label
Two-dimensional transthoracic echocardiographic normal reference ranges for proximal aorta dimensions: results from the EACVI NORRE study,2017,14,0.00563019896563749,Topic 14
European Society of Cardiology quality indicators update for the care and outcomes of adults with heart failure. The Heart Failure Association of the ESC,2024,14,0.0027577595073152903,Topic 14
Effect of a strategy of comprehensive vasodilation versus usual care on health-related quality of life among patients with acute heart failure,2021,14,0.0,Topic 14
Efficacy and safety of ticagrelor for long-term secondary prevention of atherothrombotic events in relation to renal function: insights from the PEGASUS-TIMI 54 trial,2016,-1,0.0,Outlier
Incremental value of C-reactive protein to the MEESSI acute heart failure risk score,2024,14,0.0005591289943871121,Topic 14
Obesity and effects of dapagliflozin on cardiovascular and renal outcomes in patients with type 2 diabetes mellitus in the DECLARE-TIMI 58 trial,2022,14,0.00018186462951582242,Topic 14
Pan-European survey on medication adherence management by healthcare professionals,2024,13,0.005491390117980269,Topic 13
Ticagrelor monotherapy beyond one month after PCI in ACS or stable CAD in elderly patients: a pre-specified analysis of the GLOBAL LEADERS trial,2020,8,0.0034218603884416735,Topic 8
Outcomes of early catheter ablation for ventricular tachycardia in adult patients with structural heart disease and implantable cardioverter-defibrillator: An updated systematic review and meta-analysis of randomized trials,2022,8,0.003275290092488222,Topic 8
Factors affecting continuous participation in follow-up evaluations during a lifestyle intervention programme for type 2 diabetes prevention: The Feel4Diabetes-study,2024,-1,0.0,Outlier
Adoption of the ADA/EASD guidelines in 10 Eastern and Southern European countries: Physician survey and good clinical practice recommendations from an international expert panel,2021,-1,0.0,Outlier
Gastrointestinal Manifestations in Hereditary Transthyretin Amyloidosis associated with Glu89Gln Mutation,2019,-1,0.0,Outlier
Cytotoxic and Hepatoprotective Effects of Bupleurum flavum Flavonoids on Hepatocellular Carcinoma HEP-G2 Cells,2016,1,0.0032840185246606726,Topic 1
"The effect of severe renal impairment on the pharmacokinetics, safety and tolerability of mitiperstat",2024,-1,0.0,Outlier
CYP21A2 Intron 2 Genetic Variants Might Be Associated with the Clinical Characteristics of Women with PCOS,2024,-1,0.0,Outlier
"New C2-and N3-Modified Thieno[2,3-d]Pyrimidine Conjugates with Cytotoxicity in the Nanomolar Range",2022,51,0.0,Topic 51
"Regular drug-eluting stents versus the dedicated coronary bifurcation sirolimus-eluting BiOSS LIM® stent: the randomised, multicentre, open-label, controlled POLBOS II trial",2016,-1,0.0,Outlier
Long-term effectiveness and safety of the sirolimus-eluting BiOSS LIM® dedicated bifurcation stent in the treatment of distal left main stenosis: an international registry,2016,-1,0.0,Outlier
Maternal age - a risk factor for congenital hydrocephalus,2020,34,0.0,Topic 34
Evaluation of the relationship between cardiac autonomic function and glucose variability and HOMA-IR in prediabetes,2020,-1,0.0,Outlier
Exopolysaccharides produced Rhodotorula rubra GED10 and yogurt by mixed culture of yeast bacteria (Streptococcus thermophilus 13a+Lactobacillus bulgaricus 2-11),2004,-1,0.0,Outlier
External applicability of the Effect of ticagrelor on Health Outcomes in diabEtes Mellitus patients Intervention Study (THEMIS) trial: An analysis of patients with diabetes and coronary artery disease in the REduction of Atherothrombosis for Continued Health (REACH) registry,2023,-1,0.0,Outlier
Translating recent results from the Cardiovascular Outcomes Trials into clinical practice: recommendations from the Central and Eastern European Diabetes Expert Group (CEEDEG),2017,-1,0.0,Outlier
Paraoxonase 1 status is a major Janus-faced component of mild and moderate acute ischemic stroke and consequent disabilities,2023,-1,0.0,Outlier
"Exercise-induced asthma, respiratory and allergic disorders in elite athletes:: epidemiology, mechanisms and diagnosis:: Part I of the report from the Joint Task Force of the European Respiratory Society (ERS) and the European Academy of Allergy and Clinical Immunology (EAACI) in cooperation with GA2LEN",2008,11,8.274266177522362e-07,Topic 11
Musculoskeletal ultrasound as a biomarker of remission - results from a one-year prospective study in patients with rheumatoid arthritis,2018,-1,0.0,Outlier
Interactions between the unicellular red alga Rhodella reticulata (Rhodophyta) and contaminated bacteria,2002,-1,0.0,Outlier
Strengthening global midwifery education to improve quality maternity care: Co-designing the World Health Organization Midwifery Assessment Tool for Education (MATE),2022,33,0.003952609927830808,Topic 33
Characteristics and outcomes of patients requiring bailout use of glycoprotein IIb/IIIa inhibitors for thrombotic complications of percutaneous coronary intervention: An analysis from the CHAMPION PHOENIX trial,2019,8,0.0031867944640667184,Topic 8
Diabetes-related antibody-testing is a valuable screening tool for identifying monogenic diabetes - A survey from the worldwide SWEET registry,2022,59,2.2033874041173545e-24,Topic 59
Extra- and intra-cellular lytic effects of Cytophaga sp LR2 on the red microalgae Rhodella reticulata,2002,-1,0.0,Outlier
Self-perceived impact of COVID-19 and risk behaviors among adolescents: Results from the HBSC 2021/22 study in 21 European countries,2025,-1,0.0,Outlier
Outcomes in diabetic patients treated with SGLT2-Inhibitors with acute myocardial infarction undergoing PCI: The SGLT2-I AMI PROTECT Registry,2023,-1,0.0,Outlier
"Prevalence of Irritable Bowel Syndrome, Functional Dyspepsia and their Overlap in Bulgaria: a Population-Based Study",2020,-1,0.0,Outlier
"Comparison of Central, Ambulatory, Home and Office Blood Pressure Measurement as Risk Markers for Mild Cognitive Impairment in Hypertensive Patients",2017,45,1.4083133910626294e-84,Topic 45
Genetic Differences between Five European Populations,2010,53,0.003641960058911105,Topic 53
"Low-grade epilepsy-associated tumour management with or without presurgical evaluation: a multicentre, retrospective, observational study of postsurgical epilepsy outcome",2020,-1,0.0,Outlier
"Serum concentrations of 25-OH vitamin D and the pro-inflammatory interleukins IL-17,IL-23, and IL-18 in patients with plaque psoriasis",2024,4,0.006306879231131397,Topic 4
Does the Strengths and Difficulties Questionnaire - self report yield invariant measurements across different nations? Data from the International Child Mental Health Study Group,2015,-1,0.0,Outlier
Complementary and alternative medicine contacts by persons with mental disorders in 25 countries: results from the World Mental Health Surveys,2018,25,8.98098482531401e-16,Topic 25
Pharmacogenomics in diabetes: outcomes of thiamine therapy in TRMA syndrome,2018,-1,0.0,Outlier
Age- and sex-specific effects of a long-term lifestyle intervention on body weight and cardiometabolic health markers in adults with prediabetes: results from the diabetes prevention study PREVIEW,2022,43,0.0,Topic 43
Caesarean section is associated with an increased risk of childhood-onset type 1 diabetes mellitus: a meta-analysis of observational studies,2008,-1,0.0,Outlier
The efficacy and safety of dapagliflozin in women and men with type 2 diabetes mellitus,2021,14,0.0005998032713714288,Topic 14
Nutritional habits of subjects with Type 2 diabetes mellitus in the Mediterranean Basin: comparison with the non-diabetic population and the dietary recommendations. Multi-Centre Study of the Mediterranean Group for the Study of Diabetes (MGSD),2004,-1,0.0,Outlier
"Type 1 diabetes, COVID-19 vaccines and short-term safety: Subgroup analysis from the global COVAD study",2024,2,0.006386774596904534,Topic 2
Analysis of cell-free fetal DNA for non-invasive prenatal diagnosis in a family with neonatal diabetes,2017,-1,0.0,Outlier
Geographical variation in patient characteristics and outcomes in heart failure with mildly reduced and preserved ejection fraction,2024,14,1.2502203137101382e-06,Topic 14
High level of clinical inertia in insulin initiation in type 2 diabetes across Central and South-Eastern Europe: insights from SITIP study,2019,59,0.0,Topic 59
"Guidance to 2018 good practice: ARIA digitally-enabled, integrated, person-centred care for rhinitis and asthma",2019,11,0.0015162047711554008,Topic 11
European Society of Cardiology Heart Failure Long-Term Registry (ESC-HF-LT): 1-year follow-up outcomes and differences across regions,2016,14,7.21576572065806e-05,Topic 14
Brevibacillus themoruber: a promising microbial cell factory for exopolysaccharide production,2014,58,0.0,Topic 58
"Initiating sacubitril/valsartan (LCZ696) in heart failure: results of TITRATION, a double-blind, randomized comparison of two uptitration regimens",2016,14,0.0,Topic 14
Psychometric properties of the Opening Minds Stigma Scale for Health Care Providers in 32 European countries - A bifactor ESEM representation,2023,25,0.00020578684808312333,Topic 25
Few dental indices in modern Bulgarian population from southern Bulgaria,2023,0,0.0,Topic 0
Determinants of BMI underreporting in adults from families at high risk for type 2 diabetes in Europe: The Feel4Diabetes study,2025,21,0.004234333657101358,Topic 21
Detection of measles virus in Bulgaria from 2012 to 2018,2022,-1,0.0,Outlier
Physical activity in relation to metabolic health and obesity: The Feel4Diabetes study,2024,43,0.0,Topic 43
Outcomes of hip fracture in centenarians: a systematic review and meta-analysis,2023,19,0.0027032546489388154,Topic 19
THE ANTHROPOGENIC AIR POLLUTION AND HUMAN HEALTH,2020,-1,0.0,Outlier
ASPECTS OF THE NUTRITIONAL STATUS OF CHILDREN WITH ADOLESCENT IDIOPATHIC SCOLIOSIS. LITERATURE REVIEW.,2018,-1,0.0,Outlier
Beyond Traditional Use of Alchemilla vulgaris: Genoprotective and Antitumor Activity In Vitro,2022,1,0.0013114878978217252,Topic 1
Prevalence of and Potential Influencing Factors for Alcohol Dependence in Europe,2015,-1,0.0,Outlier
"Exopolysaccharides from the Green Microalga Strain Coelastrella sp. BGV-Isolation, Characterization, and Assessment of Anticancer Potential",2024,-1,0.0,Outlier
Alginate from Ericaria crinita Possesses Antioxidant Activity and Attenuates Systemic Inflammation via Downregulation of Pro-Inflammatory Cytokines,2024,38,3.074628005405246e-20,Topic 38
"Interaction of Na+, K+, Mg2+ and Ca2+ counter cations with RNA",2018,37,0.0051393455929720205,Topic 37
Effect of Erufosine on Membrane Lipid Order in Breast Cancer Cell Models,2020,41,0.0,Topic 41
Bedbugs Evolved before Their Bat Hosts and Did Not Co-speciate with Ancient Humans,2019,-1,0.0,Outlier
Slow Progress In Finalizing Measles And Rubella Elimination In The European Region,2016,-1,0.0,Outlier
Restrictions for reimbursement of interferon-free direct-acting antiviral drugs for HCV infection in Europe,2018,42,0.0,Topic 42
Molecular Engineering of Quinone-Based Nickel Complexes and Polymers for All-Organic Li-Ion Batteries,2022,37,0.0,Topic 37
Dual inhibition of EZH2 and G9A/GLP histone methyltransferases by HKMTI-1-005 promotes differentiation of acute myeloid leukemia cells,2023,24,9.346788050711482e-06,Topic 24
Lactobacillus rhamnosusprobiotic prevents airway function deterioration and promotes gut microbiome resilience in a murine asthma model,2020,11,0.00027427165729308533,Topic 11
Immune-Regulatory and Molecular Effects of Antidepressants on the Inflamed Human Keratinocyte HaCaT Cell Line,2021,-1,0.0,Outlier
Design of an Epitope-Based Peptide Vaccine Against the Major Allergen Amb a 11 Using Immunoinformatic Approaches,2022,16,6.306244637972042e-05,Topic 16
Allergic Rhinitis and its Impact on Asthma (ARIA): Achievements in 10 years and future needs,2012,11,2.1730153984566925e-29,Topic 11
Interactions of allergic rhinitis and bronchial asthma at mucosal immunology level,2019,11,0.0006996872579128177,Topic 11
International expert consensus on the management of allergic rhinitis (AR) aggravated by air pollutants Impact of air pollution on patients with AR: Current knowledge and future strategies,2020,11,0.0006036474366493762,Topic 11
Allergic Rhinitis and its Impact on Asthma (ARIA) Phase 4 (2018): Change management in allergic rhinitis and asthma multimorbidity using mobile technology,2019,11,0.00030417992415579834,Topic 11
"Allergic rhinitis and its impact on asthma (ARIA) 2008 update (in collaboration with the World Health Organization, GA2LEN and AllerGen)",2008,11,0.003002654622293724,Topic 11
"Maintenance of Skills, Competencies, and Performance in Allergy and Clinical Immunology: Time to Lay the Foundation for a Universal Approach",2012,11,0.0042235994272830585,Topic 11
Evaluating tixagevimab/cilgavimab prophylaxis in allogeneic haematopoietic cell transplantation recipients for COVID-19 prevention,2024,2,0.006460612299960244,Topic 2
HLA-Haploidentical Family Donors: The New Promise for Childhood Acute Lymphoblastic Leukaemia?,2022,24,0.00345910407428252,Topic 24
"Complications in laparoscopic and robotic-assisted surgery: definitions, classifications, incidence and risk factors-an up-to-date review",2021,5,1.4217357975902294e-07,Topic 5
Alternative RNA Splicing-The Trojan Horse of Cancer Cells in Chemotherapy,2021,35,0.0,Topic 35
How Theoretical Evaluations Can Generate Guidelines for Designing/Engineering Metalloproteins with Desired Metal Affinity and Selectivity,2023,37,0.0,Topic 37
CMV and Immunosenescence: from basics to clinics,2012,-1,0.0,Outlier
Effect of cryopreservation on the properties of human endometrial stromal cells used in embryo co-culture systems,2016,12,0.004709214587881621,Topic 12
How the External Visual Noise Affects Motion Direction Discrimination in Autism Spectrum Disorder,2022,-1,0.0,Outlier
Easy and Effective Method for α-CD:N2O Host-Guest Complex Formation,2024,-1,0.0,Outlier
HIGH-YIELD PRODUCTION OF ALPHA-GALACTOSIDASE EXCRETED FROM PENICILLIUM CHRYSOGENUM AND ASPERGILLUS NIGER,2010,58,0.0,Topic 58
"HS1,2 Ig Enhancer Alleles Association to AIDS Progression in a Pediatric Cohort Infected with a Monophyletic HIV-Strain",2014,-1,0.0,Outlier
Assessment of clinical utility and predictive potential of pre-chemotherapy soluble urokinase plasminogen activator receptor: Observational single center study,2023,48,1.3461298522040433e-13,Topic 48
"Comprehensive clinicopathological, molecular, and methylation analysis of mesenchymal tumors with NTRK and other kinase gene aberrations",2024,49,0.0,Topic 49
High-throughput tissue microarray analysis of CMYC amplification in urinary bladder cancer,2005,64,0.0,Topic 64
Wolf-Hirschhorn syndrome candidate 1-like 1 epigenetically regulates nephrin gene expression,2017,6,0.00307224092924363,Topic 6
Follicle stimulating hormone and estradiol alter immune response in osteoarthritic mice in an opposite manner,2021,4,0.004163596650628141,Topic 4
Blood Coagulation and Thrombotic Disorders following SARS-CoV-2 Infection and COVID-19 Vaccination,2023,2,0.005296858365331733,Topic 2
In silico and physico-chemical characterization of cluster formation dynamics in peptide solutions,2024,72,0.0,Topic 72
Autophagy modulates the metabolism and growth of tomato fruit during development,2022,-1,0.0,Outlier
Dynamics of Graft Function Measured by DNA-Technology in a Patient with Severe Aplastic Anemia and Repeated Stem Cell Transplantation,2014,24,0.0034772880277241726,Topic 24
